"","Date_of_game","Team1","Team2","Pointspread","Score1","Score2","scorediff","Location","ATLANTA HAWKS","BOSTON CELTICS","BROOKLYN NETS","CHARLOTTE HORNETS","CHICAGO BULLS","CLEVELAND CAVALIERS","DALLAS MAVERICKS","DENVER NUGGETS","DETROIT PISTONS","GOLDEN STATE WARRIORS","HOUSTON ROCKETS","INDIANA PACERS","LOS ANGELES CLIPPERS","LOS ANGELES LAKERS","MEMPHIS GRIZZLIES","MIAMI HEAT","MILWAUKEE BUCKS","MINNESOTA TIMBERWOLVES","NEW ORLEANS PELICANS","NEW YORK KNICKS","OKLAHOMA CITY THUNDER","ORLANDO MAGIC","PHILADELPHIA 76ERS","PHOENIX SUNS","PORTLAND TRAIL BLAZERS","SACRAMENTO KINGS","SAN ANTONIO SPURS","TORONTO RAPTORS","UTAH JAZZ","WASHINGTON WIZARDS"
"718",2017-02-04,"GOLDEN STATE WARRIORS","SACRAMENTO KINGS",-14.5,106,109,-3,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
"719",2017-02-15,"GOLDEN STATE WARRIORS","SACRAMENTO KINGS",-18.5,109,86,23,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
"720",2017-03-24,"GOLDEN STATE WARRIORS","SACRAMENTO KINGS",-17.5,114,100,14,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
"721",2016-10-25,"GOLDEN STATE WARRIORS","SAN ANTONIO SPURS",-8.5,100,129,-29,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"722",2017-03-11,"GOLDEN STATE WARRIORS","SAN ANTONIO SPURS",11,85,107,-22,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"723",2017-03-29,"GOLDEN STATE WARRIORS","SAN ANTONIO SPURS",4.5,110,98,12,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"724",2017-05-14,"GOLDEN STATE WARRIORS","SAN ANTONIO SPURS",-10,113,111,2,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"725",2017-05-16,"GOLDEN STATE WARRIORS","SAN ANTONIO SPURS",-13.5,136,100,36,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"726",2017-05-20,"GOLDEN STATE WARRIORS","SAN ANTONIO SPURS",-9,120,108,12,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"727",2017-05-22,"GOLDEN STATE WARRIORS","SAN ANTONIO SPURS",-11.5,129,115,14,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"728",2016-11-16,"GOLDEN STATE WARRIORS","TORONTO RAPTORS",-6,127,121,6,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
"729",2016-12-28,"GOLDEN STATE WARRIORS","TORONTO RAPTORS",-9.5,121,111,10,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
"730",2016-12-08,"GOLDEN STATE WARRIORS","UTAH JAZZ",-11,106,99,7,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"731",2016-12-20,"GOLDEN STATE WARRIORS","UTAH JAZZ",-12,104,74,30,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"732",2017-04-10,"GOLDEN STATE WARRIORS","UTAH JAZZ",-10.5,99,105,-6,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"733",2017-05-02,"GOLDEN STATE WARRIORS","UTAH JAZZ",-13,106,94,12,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"734",2017-05-04,"GOLDEN STATE WARRIORS","UTAH JAZZ",-13.5,115,104,11,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"735",2017-05-06,"GOLDEN STATE WARRIORS","UTAH JAZZ",-6.5,102,91,11,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"736",2017-05-08,"GOLDEN STATE WARRIORS","UTAH JAZZ",-8.5,121,95,26,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"737",2017-02-28,"GOLDEN STATE WARRIORS","WASHINGTON WIZARDS",-7,108,112,-4,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
"738",2017-04-02,"GOLDEN STATE WARRIORS","WASHINGTON WIZARDS",-9.5,139,115,24,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
"739",2017-01-29,"HOUSTON ROCKETS","INDIANA PACERS",-3.5,101,120,-19,"V",0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"740",2017-02-27,"HOUSTON ROCKETS","INDIANA PACERS",-10,108,117,-9,"H",0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"741",2016-12-30,"HOUSTON ROCKETS","LOS ANGELES CLIPPERS",-10.5,140,116,24,"H",0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"742",2017-03-01,"HOUSTON ROCKETS","LOS ANGELES CLIPPERS",2.5,122,103,19,"V",0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"743",2017-04-10,"HOUSTON ROCKETS","LOS ANGELES CLIPPERS",8.5,96,125,-29,"V",0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"744",2016-10-26,"HOUSTON ROCKETS","LOS ANGELES LAKERS",-6,114,120,-6,"V",0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"745",2016-12-07,"HOUSTON ROCKETS","LOS ANGELES LAKERS",-13.5,134,95,39,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"746",2017-03-15,"HOUSTON ROCKETS","LOS ANGELES LAKERS",-17.5,139,100,39,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"747",2016-12-23,"HOUSTON ROCKETS","MEMPHIS GRIZZLIES",-3.5,109,115,-6,"V",0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"748",2017-01-13,"HOUSTON ROCKETS","MEMPHIS GRIZZLIES",-7,105,110,-5,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"749",2017-01-21,"HOUSTON ROCKETS","MEMPHIS GRIZZLIES",-1,119,95,24,"V",0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"750",2017-03-04,"HOUSTON ROCKETS","MEMPHIS GRIZZLIES",-8.5,123,108,15,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"751",2017-01-17,"HOUSTON ROCKETS","MIAMI HEAT",-7.5,103,109,-6,"V",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"752",2017-02-15,"HOUSTON ROCKETS","MIAMI HEAT",-10,109,117,-8,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"753",2017-01-18,"HOUSTON ROCKETS","MILWAUKEE BUCKS",-6.5,111,92,19,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
"754",2017-01-23,"HOUSTON ROCKETS","MILWAUKEE BUCKS",-5,114,127,-13,"V",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
"755",2016-12-17,"HOUSTON ROCKETS","MINNESOTA TIMBERWOLVES",-3,111,109,2,"V",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
"756",2017-01-11,"HOUSTON ROCKETS","MINNESOTA TIMBERWOLVES",-3.5,105,119,-14,"V",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
"757",2017-02-25,"HOUSTON ROCKETS","MINNESOTA TIMBERWOLVES",-12.5,142,130,12,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
"758",2017-04-12,"HOUSTON ROCKETS","MINNESOTA TIMBERWOLVES",-8,123,118,5,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
"759",2016-12-16,"HOUSTON ROCKETS","NEW ORLEANS PELICANS",-12.5,122,100,22,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
"760",2017-02-23,"HOUSTON ROCKETS","NEW ORLEANS PELICANS",-3.5,129,99,30,"V",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
"761",2017-03-17,"HOUSTON ROCKETS","NEW ORLEANS PELICANS",-6.5,112,128,-16,"V",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
"762",2017-03-24,"HOUSTON ROCKETS","NEW ORLEANS PELICANS",-8,117,107,10,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
"763",2016-11-02,"HOUSTON ROCKETS","NEW YORK KNICKS",1,118,99,19,"V",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
"764",2016-12-31,"HOUSTON ROCKETS","NEW YORK KNICKS",-12.5,129,122,7,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
"765",2016-11-16,"HOUSTON ROCKETS","OKLAHOMA CITY THUNDER",2.5,103,105,-2,"V",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"766",2016-12-09,"HOUSTON ROCKETS","OKLAHOMA CITY THUNDER",-1.5,102,99,3,"V",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"767",2017-01-05,"HOUSTON ROCKETS","OKLAHOMA CITY THUNDER",-8.5,118,116,2,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"768",2017-03-26,"HOUSTON ROCKETS","OKLAHOMA CITY THUNDER",-6,137,125,12,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"769",2017-04-16,"HOUSTON ROCKETS","OKLAHOMA CITY THUNDER",-7.5,118,87,31,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"770",2017-04-19,"HOUSTON ROCKETS","OKLAHOMA CITY THUNDER",-7.5,115,111,4,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"771",2017-04-21,"HOUSTON ROCKETS","OKLAHOMA CITY THUNDER",2.5,113,115,-2,"V",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"772",2017-04-23,"HOUSTON ROCKETS","OKLAHOMA CITY THUNDER",1,113,109,4,"V",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"773",2017-04-25,"HOUSTON ROCKETS","OKLAHOMA CITY THUNDER",-7.5,105,99,6,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"774",2017-01-06,"HOUSTON ROCKETS","ORLANDO MAGIC",-5.5,100,93,7,"V",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"775",2017-02-07,"HOUSTON ROCKETS","ORLANDO MAGIC",-11.5,128,104,24,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"776",2016-11-14,"HOUSTON ROCKETS","PHILADELPHIA 76ERS",-11.5,115,88,27,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"777",2017-01-27,"HOUSTON ROCKETS","PHILADELPHIA 76ERS",-6.5,123,118,5,"V",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"778",2016-12-21,"HOUSTON ROCKETS","PHOENIX SUNS",-6.5,125,111,14,"V",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"779",2016-12-26,"HOUSTON ROCKETS","PHOENIX SUNS",-13,131,115,16,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"780",2017-02-11,"HOUSTON ROCKETS","PHOENIX SUNS",-16,133,102,31,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"781",2017-04-02,"HOUSTON ROCKETS","PHOENIX SUNS",-6.5,123,116,7,"V",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"782",2016-11-17,"HOUSTON ROCKETS","PORTLAND TRAIL BLAZERS",-5,126,109,17,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"783",2016-11-27,"HOUSTON ROCKETS","PORTLAND TRAIL BLAZERS",-2.5,130,114,16,"V",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"784",2017-03-30,"HOUSTON ROCKETS","PORTLAND TRAIL BLAZERS",-1,107,117,-10,"V",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"785",2016-11-25,"HOUSTON ROCKETS","SACRAMENTO KINGS",-3.5,117,104,13,"V",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
"786",2016-12-14,"HOUSTON ROCKETS","SACRAMENTO KINGS",-13.5,132,98,34,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
"787",2017-01-31,"HOUSTON ROCKETS","SACRAMENTO KINGS",-12,105,83,22,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
"788",2017-04-09,"HOUSTON ROCKETS","SACRAMENTO KINGS",-9,135,128,7,"V",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
"789",2016-11-09,"HOUSTON ROCKETS","SAN ANTONIO SPURS",8.5,101,99,2,"V",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"790",2016-11-12,"HOUSTON ROCKETS","SAN ANTONIO SPURS",1.5,100,106,-6,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"791",2016-12-20,"HOUSTON ROCKETS","SAN ANTONIO SPURS",-1,100,102,-2,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"792",2017-03-06,"HOUSTON ROCKETS","SAN ANTONIO SPURS",3.5,110,112,-2,"V",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"793",2017-05-01,"HOUSTON ROCKETS","SAN ANTONIO SPURS",6,126,99,27,"V",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"794",2017-05-03,"HOUSTON ROCKETS","SAN ANTONIO SPURS",5.5,96,121,-25,"V",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"795",2017-05-05,"HOUSTON ROCKETS","SAN ANTONIO SPURS",-5,92,103,-11,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"796",2017-05-07,"HOUSTON ROCKETS","SAN ANTONIO SPURS",-5.5,125,104,21,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"797",2017-05-09,"HOUSTON ROCKETS","SAN ANTONIO SPURS",5.5,107,110,-3,"V",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"798",2017-05-11,"HOUSTON ROCKETS","SAN ANTONIO SPURS",-8.5,75,114,-39,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"799",2016-11-23,"HOUSTON ROCKETS","TORONTO RAPTORS",-4,102,115,-13,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
"800",2017-01-08,"HOUSTON ROCKETS","TORONTO RAPTORS",-2.5,129,122,7,"V",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
"801",2016-11-19,"HOUSTON ROCKETS","UTAH JAZZ",-6.5,111,102,9,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"802",2016-11-29,"HOUSTON ROCKETS","UTAH JAZZ",-1.5,101,120,-19,"V",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"803",2017-03-08,"HOUSTON ROCKETS","UTAH JAZZ",-8,108,115,-7,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"804",2016-11-07,"HOUSTON ROCKETS","WASHINGTON WIZARDS",1.5,114,106,8,"V",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
"805",2017-01-02,"HOUSTON ROCKETS","WASHINGTON WIZARDS",-8,101,91,10,"H",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
"806",2016-11-27,"INDIANA PACERS","LOS ANGELES CLIPPERS",11.5,91,70,21,"H",0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"807",2016-12-04,"INDIANA PACERS","LOS ANGELES CLIPPERS",12.5,111,102,9,"V",0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"808",2016-11-01,"INDIANA PACERS","LOS ANGELES LAKERS",-8.5,115,108,7,"H",0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"809",2017-01-20,"INDIANA PACERS","LOS ANGELES LAKERS",-3.5,96,108,-12,"V",0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"810",2017-02-24,"INDIANA PACERS","MEMPHIS GRIZZLIES",1,102,92,10,"H",0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"811",2017-03-29,"INDIANA PACERS","MEMPHIS GRIZZLIES",4.5,97,110,-13,"V",0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"812",2016-12-14,"INDIANA PACERS","MIAMI HEAT",-1,89,95,-6,"V",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"813",2017-02-25,"INDIANA PACERS","MIAMI HEAT",4.5,95,113,-18,"V",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"814",2017-03-12,"INDIANA PACERS","MIAMI HEAT",-6,102,98,4,"H",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"815",2016-11-03,"INDIANA PACERS","MILWAUKEE BUCKS",-3,107,125,-18,"V",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
"816",2017-02-11,"INDIANA PACERS","MILWAUKEE BUCKS",-6.5,100,116,-16,"H",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
"817",2017-03-10,"INDIANA PACERS","MILWAUKEE BUCKS",2.5,85,99,-14,"V",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
"818",2017-04-06,"INDIANA PACERS","MILWAUKEE BUCKS",-4.5,104,89,15,"H",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
"819",2017-01-26,"INDIANA PACERS","MINNESOTA TIMBERWOLVES",3,109,103,6,"V",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
"820",2017-03-28,"INDIANA PACERS","MINNESOTA TIMBERWOLVES",-4,114,115,-1,"H",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
"821",2016-12-15,"INDIANA PACERS","NEW ORLEANS PELICANS",2.5,95,102,-7,"V",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
"822",2017-01-16,"INDIANA PACERS","NEW ORLEANS PELICANS",-5,98,95,3,"H",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
"823",2016-12-20,"INDIANA PACERS","NEW YORK KNICKS",4.5,111,118,-7,"V",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
"824",2017-01-07,"INDIANA PACERS","NEW YORK KNICKS",-7,123,109,14,"H",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
"825",2017-01-23,"INDIANA PACERS","NEW YORK KNICKS",-5.5,103,109,-6,"H",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
"826",2017-03-14,"INDIANA PACERS","NEW YORK KNICKS",-3.5,81,87,-6,"V",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
"827",2016-11-20,"INDIANA PACERS","OKLAHOMA CITY THUNDER",9.5,115,111,4,"V",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"828",2017-02-06,"INDIANA PACERS","OKLAHOMA CITY THUNDER",-4.5,93,90,3,"H",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"829",2016-11-14,"INDIANA PACERS","ORLANDO MAGIC",-7.5,88,69,19,"H",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"830",2017-01-01,"INDIANA PACERS","ORLANDO MAGIC",-5.5,117,104,13,"H",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"831",2017-02-01,"INDIANA PACERS","ORLANDO MAGIC",-2.5,98,88,10,"V",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"832",2017-04-08,"INDIANA PACERS","ORLANDO MAGIC",-4.5,127,112,15,"V",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"833",2016-11-09,"INDIANA PACERS","PHILADELPHIA 76ERS",-11.5,122,115,7,"H",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"834",2016-11-11,"INDIANA PACERS","PHILADELPHIA 76ERS",-5,105,109,-4,"V",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"835",2017-03-26,"INDIANA PACERS","PHILADELPHIA 76ERS",-9,107,94,13,"H",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"836",2017-04-10,"INDIANA PACERS","PHILADELPHIA 76ERS",-8.5,120,111,9,"V",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"837",2016-11-18,"INDIANA PACERS","PHOENIX SUNS",-4.5,96,116,-20,"H",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"838",2016-12-07,"INDIANA PACERS","PHOENIX SUNS",-4,109,94,15,"V",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
