"","X.3","X.2","Rk","G","Date","X","Opp","W.L","Tm","Opp.1","TeamFG","TeamFGA","TeamFG.","Team3P","Team3PA","Team3P.","TeamFT","TeamFTA","TeamFT.","TeamORB","TeamTRB","TeamAST","TeamSTL","TeamBLK","TeamTOV","TeamPF","X.1","OppoFG","OppoFGA","OppoFG.","Oppo3P","Oppo3PA","Oppo3P.","OppoFT","OppoFTA","OppoFT.","OppoORB","OppoTRB","OppoAST","OppoSTL","OppoBLK","OppoTOV","OppoPF","Tm1","TPdiff","TRBdiff","FTdiff","ASTdiff","BLKdiff","TOVdiff"
"1073",1419,1419,14,14,"2016-11-25","","TORONTO RAPTORS","L",99,105,40,79,0.506,12,29,0.414,7,12,0.583,7,38,26,4,2,11,19,NA,38,82,0.463,14,32,0.438,15,19,0.789,11,38,18,3,5,9,17,"MILWAUKEE BUCKS",-2,0,-8,8,-3,2
"1074",1428,1428,23,23,"2016-12-12","@","TORONTO RAPTORS","L",100,122,42,89,0.472,4,24,0.167,12,17,0.706,12,37,27,8,3,11,20,NA,42,81,0.519,14,25,0.56,24,28,0.857,14,46,26,7,2,14,18,"MILWAUKEE BUCKS",-10,-9,-12,1,1,-3
"1075",1451,1451,46,46,"2017-01-27","@","TORONTO RAPTORS","L",86,102,31,80,0.388,7,23,0.304,17,24,0.708,12,43,19,6,7,19,22,NA,37,84,0.44,10,25,0.4,18,23,0.783,12,47,20,9,10,14,19,"MILWAUKEE BUCKS",-3,-4,-1,-1,-3,5
"1076",1466,1466,61,61,"2017-03-04","","TORONTO RAPTORS","W",101,94,38,87,0.437,6,27,0.222,19,23,0.826,9,42,16,3,4,6,18,NA,35,75,0.467,7,21,0.333,17,20,0.85,3,36,20,2,4,11,23,"MILWAUKEE BUCKS",-1,6,2,-4,0,-5
"1077",1488,1488,1,1,"2017-04-15","@","TORONTO RAPTORS","W",97,83,38,85,0.447,9,23,0.391,12,15,0.8,9,43,22,5,5,5,23,NA,27,75,0.36,5,23,0.217,24,33,0.727,8,47,15,3,4,10,21,"MILWAUKEE BUCKS",4,-4,-12,7,1,-5
"1078",1489,1489,2,2,"2017-04-18","@","TORONTO RAPTORS","L",100,106,36,87,0.414,11,23,0.478,17,19,0.895,12,40,20,6,4,11,16,NA,37,77,0.481,14,29,0.483,18,25,0.72,6,40,24,6,4,12,22,"MILWAUKEE BUCKS",-3,0,-1,-4,0,-1
"1079",1490,1490,3,3,"2017-04-20","","TORONTO RAPTORS","W",104,77,39,74,0.527,12,23,0.522,14,19,0.737,3,36,29,6,4,13,25,NA,24,71,0.338,6,22,0.273,23,30,0.767,9,40,11,6,4,15,21,"MILWAUKEE BUCKS",6,-4,-9,18,0,-2
"1080",1491,1491,4,4,"2017-04-22","","TORONTO RAPTORS","L",76,87,30,81,0.37,5,21,0.238,11,18,0.611,13,50,16,8,3,20,21,NA,33,80,0.413,5,22,0.227,16,17,0.941,4,41,16,11,6,12,19,"MILWAUKEE BUCKS",0,9,-5,0,-3,8
"1081",1492,1492,5,5,"2017-04-24","@","TORONTO RAPTORS","L",93,118,34,67,0.507,10,22,0.455,15,26,0.577,1,22,22,13,4,15,23,NA,41,71,0.577,12,27,0.444,24,26,0.923,5,40,28,10,6,17,24,"MILWAUKEE BUCKS",-2,-18,-9,-6,-2,-2
"1082",1493,1493,6,6,"2017-04-27","","TORONTO RAPTORS","L",89,92,32,75,0.427,7,18,0.389,18,28,0.643,11,37,18,11,10,14,20,NA,32,70,0.457,9,22,0.409,19,23,0.826,11,43,14,9,4,14,20,"MILWAUKEE BUCKS",-2,-6,-1,4,6,0
"1083",1453,1453,48,48,"2017-02-01","@","UTAH JAZZ","L",88,104,32,73,0.438,9,23,0.391,15,25,0.6,9,39,19,10,7,17,21,NA,36,78,0.462,11,29,0.379,21,27,0.778,11,46,22,11,2,15,23,"MILWAUKEE BUCKS",-2,-7,-6,-3,5,2
"1084",1461,1461,56,56,"2017-02-24","","UTAH JAZZ","L",95,109,32,74,0.432,7,18,0.389,24,29,0.828,10,35,15,5,1,15,27,NA,37,74,0.5,8,23,0.348,27,30,0.9,9,41,23,8,5,14,26,"MILWAUKEE BUCKS",-1,-6,-3,-8,-4,1
"1085",1427,1427,22,22,"2016-12-10","@","WASHINGTON WIZARDS","L",105,110,40,79,0.506,13,25,0.52,12,15,0.8,7,40,22,1,3,20,21,NA,40,88,0.455,8,21,0.381,22,28,0.786,12,40,29,10,3,9,17,"MILWAUKEE BUCKS",5,0,-10,-7,0,11
"1086",1433,1433,28,28,"2016-12-23","","WASHINGTON WIZARDS","W",123,96,45,80,0.563,9,25,0.36,24,27,0.889,8,41,29,8,6,11,16,NA,37,79,0.468,7,24,0.292,15,18,0.833,5,30,24,2,2,14,21,"MILWAUKEE BUCKS",2,11,9,5,4,-3
"1087",1434,1434,29,29,"2016-12-26","@","WASHINGTON WIZARDS","L",102,107,40,87,0.46,6,20,0.3,16,23,0.696,12,42,27,8,2,13,19,NA,40,79,0.506,12,29,0.414,15,20,0.75,7,40,29,7,6,16,16,"MILWAUKEE BUCKS",-6,2,1,-2,-4,-3
"1088",1441,1441,36,36,"2017-01-08","","WASHINGTON WIZARDS","L",101,107,37,80,0.463,9,23,0.391,18,20,0.9,5,32,25,14,3,16,20,NA,41,84,0.488,10,32,0.313,15,18,0.833,13,49,23,10,4,19,22,"MILWAUKEE BUCKS",-1,-17,3,2,-1,-3
"1089",1507,1507,14,14,"2016-11-23","@","NEW ORLEANS PELICANS","L",96,117,33,86,0.384,3,17,0.176,27,33,0.818,8,41,23,12,3,17,19,NA,45,83,0.542,9,24,0.375,18,23,0.783,4,45,27,10,6,17,21,"MINNESOTA TIMBERWOLVES",-6,-4,9,-4,-3,0
"1090",1547,1547,54,54,"2017-02-10","","NEW ORLEANS PELICANS","L",106,122,38,82,0.463,6,27,0.222,24,32,0.75,12,34,22,11,0,13,21,NA,45,75,0.6,12,25,0.48,20,27,0.741,8,43,27,8,3,21,23,"MINNESOTA TIMBERWOLVES",-6,-9,4,-5,-3,-8
"1091",1562,1562,69,69,"2017-03-19","@","NEW ORLEANS PELICANS","L",109,123,44,86,0.512,9,25,0.36,12,17,0.706,8,35,30,11,6,15,14,NA,49,90,0.544,14,30,0.467,11,15,0.733,9,43,31,7,2,16,15,"MINNESOTA TIMBERWOLVES",-5,-8,1,-1,4,-1
"1092",1511,1511,18,18,"2016-11-30","","NEW YORK KNICKS","L",104,106,34,77,0.442,4,19,0.211,32,39,0.821,11,40,17,9,5,15,17,NA,41,91,0.451,13,32,0.406,11,15,0.733,12,39,24,8,3,13,26,"MINNESOTA TIMBERWOLVES",-9,1,21,-7,2,2
"1093",1512,1512,19,19,"2016-12-02","@","NEW YORK KNICKS","L",114,118,41,88,0.466,10,28,0.357,22,24,0.917,13,43,25,6,6,14,25,NA,41,86,0.477,12,31,0.387,24,30,0.8,11,43,26,9,6,15,18,"MINNESOTA TIMBERWOLVES",-2,0,-2,-1,0,-1
"1094",1498,1498,5,5,"2016-11-05","@","OKLAHOMA CITY THUNDER","L",92,112,33,84,0.393,4,19,0.211,22,29,0.759,17,41,12,7,8,17,19,NA,45,86,0.523,7,16,0.438,15,24,0.625,11,41,24,9,9,12,21,"MINNESOTA TIMBERWOLVES",-3,0,7,-12,-1,5
"1095",1523,1523,30,30,"2016-12-25","@","OKLAHOMA CITY THUNDER","L",100,112,39,83,0.47,4,12,0.333,18,23,0.783,11,36,19,11,2,12,21,NA,42,82,0.512,8,24,0.333,20,24,0.833,9,42,26,8,4,15,24,"MINNESOTA TIMBERWOLVES",-4,-6,-2,-7,-2,-3
"1096",1533,1533,40,40,"2017-01-13","","OKLAHOMA CITY THUNDER","W",96,86,39,86,0.453,5,18,0.278,13,14,0.929,9,42,21,11,6,15,22,NA,33,85,0.388,3,20,0.15,17,21,0.81,16,47,19,10,2,18,21,"MINNESOTA TIMBERWOLVES",2,-5,-4,2,4,-3
"1097",1574,1574,81,81,"2017-04-11","","OKLAHOMA CITY THUNDER","L",98,100,38,86,0.442,5,20,0.25,17,25,0.68,11,35,24,12,3,11,17,NA,37,86,0.43,7,22,0.318,19,25,0.76,18,54,22,7,4,17,21,"MINNESOTA TIMBERWOLVES",-2,-19,-2,2,-1,-6
"1098",1500,1500,7,7,"2016-11-09","@","ORLANDO MAGIC","W",123,107,45,87,0.517,13,23,0.565,20,26,0.769,10,45,27,8,5,6,23,NA,38,85,0.447,8,24,0.333,23,30,0.767,12,39,20,2,5,9,19,"MINNESOTA TIMBERWOLVES",5,6,-3,7,0,-3
"1099",1541,1541,48,48,"2017-01-30","","ORLANDO MAGIC","W",111,105,40,91,0.44,12,29,0.414,19,26,0.731,9,50,29,3,11,11,20,NA,41,96,0.427,10,35,0.286,13,19,0.684,11,48,22,7,3,11,25,"MINNESOTA TIMBERWOLVES",2,2,6,7,8,0
"1100",1504,1504,11,11,"2016-11-17","","PHILADELPHIA 76ERS","W",110,86,43,84,0.512,6,25,0.24,18,20,0.9,14,48,18,7,8,13,19,NA,31,83,0.373,9,32,0.281,15,19,0.789,13,40,15,9,2,15,17,"MINNESOTA TIMBERWOLVES",-3,8,3,3,6,-2
"1101",1528,1528,35,35,"2017-01-03","@","PHILADELPHIA 76ERS","L",91,93,33,82,0.402,7,24,0.292,18,20,0.9,9,47,20,7,6,17,24,NA,33,85,0.388,7,32,0.219,20,25,0.8,12,48,19,10,7,16,21,"MINNESOTA TIMBERWOLVES",0,-1,-2,1,-1,1
"1102",1508,1508,15,15,"2016-11-25","@","PHOENIX SUNS","W",98,85,34,85,0.4,7,22,0.318,23,25,0.92,11,39,16,15,8,17,27,NA,32,79,0.405,6,26,0.231,15,21,0.714,12,48,17,11,6,25,26,"MINNESOTA TIMBERWOLVES",1,-9,8,-1,2,-8
"1103",1520,1520,27,27,"2016-12-19","","PHOENIX SUNS","W",115,108,42,86,0.488,7,19,0.368,24,25,0.96,11,41,26,8,7,19,25,NA,37,82,0.451,9,21,0.429,25,35,0.714,8,34,16,11,5,17,23,"MINNESOTA TIMBERWOLVES",-2,7,-1,10,2,2
"1104",1538,1538,45,45,"2017-01-24","@","PHOENIX SUNS","W",112,111,44,84,0.524,6,17,0.353,18,24,0.75,10,42,24,8,4,15,21,NA,38,86,0.442,7,19,0.368,28,32,0.875,13,44,20,7,4,15,23,"MINNESOTA TIMBERWOLVES",-1,-2,-10,4,0,0
"1105",1527,1527,34,34,"2017-01-01","","PORTLAND TRAIL BLAZERS","L",89,95,35,87,0.402,7,23,0.304,12,18,0.667,13,47,21,11,5,16,25,NA,36,73,0.493,6,22,0.273,17,28,0.607,4,41,13,10,8,14,19,"MINNESOTA TIMBERWOLVES",1,6,-5,8,-3,2
"1106",1565,1565,72,72,"2017-03-25","@","PORTLAND TRAIL BLAZERS","L",100,112,37,76,0.487,2,10,0.2,24,32,0.75,6,27,15,10,3,7,14,NA,45,71,0.634,11,22,0.5,11,17,0.647,4,35,24,5,3,14,20,"MINNESOTA TIMBERWOLVES",-9,-8,13,-9,0,-7
"1107",1569,1569,76,76,"2017-04-03","","PORTLAND TRAIL BLAZERS","W",110,109,41,84,0.488,4,9,0.444,24,28,0.857,12,44,26,3,5,11,18,NA,38,86,0.442,11,32,0.344,22,25,0.88,11,35,24,7,9,5,18,"MINNESOTA TIMBERWOLVES",-7,9,2,2,-4,6
"1108",1571,1571,78,78,"2017-04-06","@","PORTLAND TRAIL BLAZERS","L",98,105,38,87,0.437,4,18,0.222,18,20,0.9,9,47,16,7,4,13,20,NA,35,81,0.432,14,33,0.424,21,26,0.808,4,41,19,8,4,12,20,"MINNESOTA TIMBERWOLVES",-10,6,-3,-3,0,1
"1109",1495,1495,2,2,"2016-10-29","@","SACRAMENTO KINGS","L",103,106,37,70,0.529,7,22,0.318,22,31,0.71,7,36,19,6,5,11,25,NA,39,85,0.459,9,26,0.346,19,25,0.76,11,31,24,6,5,13,24,"MINNESOTA TIMBERWOLVES",-2,5,3,-5,0,-2
"1110",1522,1522,29,29,"2016-12-23","","SACRAMENTO KINGS","L",105,109,36,79,0.456,12,32,0.375,21,26,0.808,12,42,18,5,4,12,21,NA,42,80,0.525,15,29,0.517,10,14,0.714,6,34,27,7,3,11,23,"MINNESOTA TIMBERWOLVES",-3,8,11,-9,1,1
"1111",1553,1553,60,60,"2017-02-27","@","SACRAMENTO KINGS","W",102,88,40,95,0.421,8,23,0.348,14,20,0.7,16,52,25,11,7,10,15,NA,36,82,0.439,6,17,0.353,10,15,0.667,7,42,23,6,4,18,18,"MINNESOTA TIMBERWOLVES",2,10,4,2,3,-8
"1112",1568,1568,75,75,"2017-04-01","","SACRAMENTO KINGS","L",117,123,39,87,0.448,9,27,0.333,30,38,0.789,10,41,27,8,4,10,23,NA,44,78,0.564,11,19,0.579,24,33,0.727,7,40,27,5,4,17,27,"MINNESOTA TIMBERWOLVES",-2,1,6,0,0,-7
"1113",1514,1514,21,21,"2016-12-06","","SAN ANTONIO SPURS","L",91,105,36,82,0.439,7,20,0.35,12,18,0.667,11,41,19,4,2,15,20,NA,39,74,0.527,11,24,0.458,16,19,0.842,3,35,21,8,3,11,20,"MINNESOTA TIMBERWOLVES",-4,6,-4,-2,-1,4
"1114",1535,1535,42,42,"2017-01-17","@","SAN ANTONIO SPURS","L",114,122,36,73,0.493,6,13,0.462,36,41,0.878,6,39,26,5,6,18,22,NA,43,84,0.512,8,18,0.444,28,35,0.8,6,34,27,9,3,7,29,"MINNESOTA TIMBERWOLVES",-2,5,8,-1,3,11
"1115",1555,1555,62,62,"2017-03-04","@","SAN ANTONIO SPURS","L",90,97,35,89,0.393,4,16,0.25,16,22,0.727,16,55,24,6,3,14,20,NA,38,94,0.404,6,24,0.25,15,24,0.625,17,49,16,10,8,12,17,"MINNESOTA TIMBERWOLVES",-2,6,1,8,-5,2
"1116",1563,1563,70,70,"2017-03-21","","SAN ANTONIO SPURS","L",93,100,32,72,0.444,7,15,0.467,22,25,0.88,12,39,20,10,2,23,24,NA,37,77,0.481,8,24,0.333,18,22,0.818,9,33,22,12,5,15,19,"MINNESOTA TIMBERWOLVES",-1,6,4,-2,-3,8
"1117",1515,1515,22,22,"2016-12-08","@","TORONTO RAPTORS","L",110,124,45,88,0.511,9,28,0.321,11,15,0.733,16,43,19,3,1,13,26,NA,43,87,0.494,12,27,0.444,26,33,0.788,16,42,25,5,5,8,19,"MINNESOTA TIMBERWOLVES",-3,1,-15,-6,-4,5
"1118",1546,1546,53,53,"2017-02-08","","TORONTO RAPTORS","W",112,109,39,80,0.488,7,19,0.368,27,30,0.9,11,36,22,8,3,8,20,NA,42,79,0.532,11,28,0.393,14,20,0.7,10,36,19,6,3,13,22,"MINNESOTA TIMBERWOLVES",-4,0,13,3,0,-5
"1119",1510,1510,17,17,"2016-11-28","","UTAH JAZZ","L",103,112,36,81,0.444,7,19,0.368,24,25,0.96,10,39,26,8,2,14,23,NA,40,79,0.506,4,18,0.222,28,34,0.824,12,42,19,9,3,12,21,"MINNESOTA TIMBERWOLVES",3,-3,-4,7,-1,2
"1120",1530,1530,37,37,"2017-01-07","","UTAH JAZZ","L",92,94,35,80,0.438,7,20,0.35,15,21,0.714,14,48,23,3,3,15,21,NA,32,77,0.416,8,23,0.348,22,28,0.786,10,39,23,12,6,8,19,"MINNESOTA TIMBERWOLVES",-1,9,-7,0,-3,7
"1121",1554,1554,61,61,"2017-03-01","@","UTAH JAZZ","W",107,80,39,78,0.5,8,16,0.5,21,26,0.808,10,48,23,11,7,10,15,NA,35,90,0.389,4,19,0.211,6,11,0.545,16,46,18,6,5,14,23,"MINNESOTA TIMBERWOLVES",4,2,15,5,2,-4
"1122",1572,1572,79,79,"2017-04-07","@","UTAH JAZZ","L",113,120,39,79,0.494,7,16,0.438,28,28,1,9,34,22,11,1,12,25,NA,45,75,0.6,14,25,0.56,16,22,0.727,6,33,29,8,7,14,21,"MINNESOTA TIMBERWOLVES",-7,1,12,-7,-6,-2
"1123",1529,1529,36,36,"2017-01-06","@","WASHINGTON WIZARDS","L",105,112,42,88,0.477,7,18,0.389,14,17,0.824,12,38,22,6,2,10,15,NA,46,79,0.582,12,22,0.545,8,9,0.889,5,33,31,3,7,13,18,"MINNESOTA TIMBERWOLVES",-5,5,6,-9,-5,-3
"1124",1559,1559,66,66,"2017-03-13","","WASHINGTON WIZARDS","W",119,104,45,86,0.523,10,21,0.476,19,22,0.864,8,46,27,8,7,15,24,NA,36,84,0.429,7,26,0.269,25,31,0.806,8,38,15,10,2,15,25,"MINNESOTA TIMBERWOLVES",3,8,-6,12,5,0
"1125",1610,1610,35,35,"2016-12-30","","NEW YORK KNICKS","W",104,92,38,85,0.447,12,29,0.414,16,17,0.941,2,42,22,4,5,13,12,NA,35,93,0.376,7,23,0.304,15,16,0.938,10,50,18,7,6,14,18,"NEW ORLEANS PELICANS",5,-8,1,4,-1,-1
"1126",1614,1614,39,39,"2017-01-09","@","NEW YORK KNICKS","W",110,96,41,84,0.488,12,27,0.444,16,19,0.842,8,39,24,11,7,8,14,NA,36,85,0.424,11,29,0.379,13,16,0.813,12,45,17,5,4,14,18,"NEW ORLEANS PELICANS",1,-6,3,7,3,-6
"1127",1596,1596,21,21,"2016-12-04","@","OKLAHOMA CITY THUNDER","L",92,101,36,98,0.367,6,28,0.214,14,19,0.737,12,51,15,8,6,11,22,NA,41,89,0.461,6,28,0.214,13,26,0.5,11,59,24,7,5,15,15,"NEW ORLEANS PELICANS",0,-8,1,-9,1,-4
"1128",1606,1606,31,31,"2016-12-21","","OKLAHOMA CITY THUNDER","L",110,121,42,88,0.477,8,20,0.4,18,23,0.783,6,33,25,4,3,9,18,NA,45,88,0.511,11,28,0.393,20,24,0.833,13,49,22,8,6,10,20,"NEW ORLEANS PELICANS",-3,-16,-2,3,-3,-1
"1129",1621,1621,46,46,"2017-01-25","","OKLAHOMA CITY THUNDER","L",105,114,41,96,0.427,11,27,0.407,12,19,0.632,9,46,23,7,9,12,23,NA,42,91,0.462,10,27,0.37,20,28,0.714,12,55,24,6,11,16,18,"NEW ORLEANS PELICANS",1,-9,-8,-1,-2,-4
"1130",1635,1635,60,60,"2017-02-26","@","OKLAHOMA CITY THUNDER","L",110,118,36,80,0.45,8,21,0.381,30,37,0.811,7,35,17,10,1,10,26,NA,42,88,0.477,6,21,0.286,28,37,0.757,16,53,17,4,0,13,29,"NEW ORLEANS PELICANS",2,-18,2,0,1,-3
"1131",1587,1587,12,12,"2016-11-16","@","ORLANDO MAGIC","L",82,89,30,82,0.366,7,21,0.333,15,19,0.789,9,48,19,5,9,17,16,NA,34,88,0.386,10,27,0.37,11,19,0.579,13,50,17,7,7,12,15,"NEW ORLEANS PELICANS",-3,-2,4,2,2,5
"1132",1618,1618,43,43,"2017-01-18","","ORLANDO MAGIC","W",118,98,46,93,0.495,15,36,0.417,11,15,0.733,6,45,28,11,5,8,13,NA,39,88,0.443,11,32,0.344,9,11,0.818,4,47,18,6,5,18,14,"NEW ORLEANS PELICANS",4,-2,2,10,0,-10
"1133",1598,1598,23,23,"2016-12-08","","PHILADELPHIA 76ERS","L",88,99,33,84,0.393,7,25,0.28,15,22,0.682,11,47,18,3,2,12,17,NA,39,91,0.429,12,40,0.3,9,13,0.692,11,46,27,8,8,10,20,"NEW ORLEANS PELICANS",-5,1,6,-9,-6,2
"1134",1605,1605,30,30,"2016-12-20","@","PHILADELPHIA 76ERS","W",108,93,40,93,0.43,10,17,0.588,18,26,0.692,16,56,28,2,3,11,16,NA,33,82,0.402,11,33,0.333,16,21,0.762,6,43,18,6,8,13,20,"NEW ORLEANS PELICANS",-1,13,2,10,-5,-2
"1135",1581,1581,6,6,"2016-11-04","","PHOENIX SUNS","L",111,112,43,94,0.457,10,30,0.333,15,28,0.536,6,43,28,7,13,8,21,NA,40,93,0.43,8,24,0.333,24,28,0.857,12,59,18,7,2,15,27,"NEW ORLEANS PELICANS",2,-16,-9,10,11,-7
"1136",1600,1600,25,25,"2016-12-11","@","PHOENIX SUNS","W",120,119,38,97,0.392,16,40,0.4,28,35,0.8,14,49,24,12,4,11,27,NA,44,96,0.458,14,41,0.341,17,26,0.654,14,57,21,6,3,16,27,"NEW ORLEANS PELICANS",2,-8,11,3,1,-5
"1137",1627,1627,52,52,"2017-02-06","","PHOENIX SUNS","W",111,106,42,92,0.457,9,26,0.346,18,22,0.818,9,48,20,11,11,13,25,NA,40,93,0.43,5,27,0.185,21,25,0.84,9,49,26,7,10,16,23,"NEW ORLEANS PELICANS",4,-1,-3,-6,1,-3
"1138",1631,1631,56,56,"2017-02-13","@","PHOENIX SUNS","W",110,108,37,78,0.474,8,28,0.286,28,35,0.8,5,37,19,8,5,16,23,NA,40,93,0.43,8,23,0.348,20,24,0.833,13,43,14,7,3,18,25,"NEW ORLEANS PELICANS",0,-6,8,5,2,-2
"1139",1588,1588,13,13,"2016-11-18","","PORTLAND TRAIL BLAZERS","W",113,101,45,82,0.549,9,24,0.375,14,20,0.7,1,37,31,9,12,8,21,NA,33,88,0.375,12,34,0.353,23,26,0.885,13,48,19,2,1,14,21,"NEW ORLEANS PELICANS",-3,-11,-9,12,11,-6
"1140",1592,1592,17,17,"2016-11-25","@","PORTLAND TRAIL BLAZERS","L",104,119,36,76,0.474,13,23,0.565,19,29,0.655,2,34,20,3,8,14,14,NA,47,100,0.47,12,32,0.375,13,17,0.765,12,52,30,7,5,11,20,"NEW ORLEANS PELICANS",1,-18,6,-10,3,3
"1141",1642,1642,67,67,"2017-03-14","","PORTLAND TRAIL BLAZERS","W",100,77,38,80,0.475,6,21,0.286,18,30,0.6,4,49,19,10,8,5,18,NA,23,76,0.303,11,32,0.344,20,26,0.769,8,48,13,3,1,16,20,"NEW ORLEANS PELICANS",-5,1,-2,6,7,-11
"1142",1657,1657,82,82,"2017-04-12","@","PORTLAND TRAIL BLAZERS","W",103,100,40,90,0.444,8,24,0.333,15,21,0.714,11,42,20,13,3,11,17,NA,41,85,0.482,13,30,0.433,5,13,0.385,14,53,22,4,2,23,18,"NEW ORLEANS PELICANS",-5,-11,10,-2,1,-12
"1143",1583,1583,8,8,"2016-11-08","@","SACRAMENTO KINGS","L",94,102,38,84,0.452,5,21,0.238,13,18,0.722,7,40,23,5,9,10,23,NA,39,81,0.481,8,25,0.32,16,20,0.8,5,39,24,7,5,10,21,"NEW ORLEANS PELICANS",-3,1,-3,-1,4,0
"1144",1630,1630,55,55,"2017-02-12","@","SACRAMENTO KINGS","L",99,105,34,82,0.415,13,31,0.419,18,21,0.857,6,36,23,10,2,17,23,NA,35,78,0.449,11,31,0.355,24,27,0.889,8,46,23,11,5,19,18,"NEW ORLEANS PELICANS",2,-10,-6,0,-3,-2
"1145",1651,1651,76,76,"2017-03-31","","SACRAMENTO KINGS","W",117,89,46,95,0.484,10,33,0.303,15,19,0.789,10,45,28,16,12,12,13,NA,35,90,0.389,6,20,0.3,13,17,0.765,14,52,18,7,6,20,17,"NEW ORLEANS PELICANS",4,-7,2,10,6,-8
"1146",1578,1578,3,3,"2016-10-29","@","SAN ANTONIO SPURS","L",79,98,32,86,0.372,4,22,0.182,11,15,0.733,7,45,14,6,5,9,19,NA,35,83,0.422,10,24,0.417,18,23,0.783,6,50,21,6,7,9,15,"NEW ORLEANS PELICANS",-6,-5,-7,-7,-2,0
"1147",1604,1604,29,29,"2016-12-18","@","SAN ANTONIO SPURS","L",100,113,41,89,0.461,10,26,0.385,8,14,0.571,8,37,29,8,6,10,17,NA,42,86,0.488,11,22,0.5,18,22,0.818,12,49,31,6,6,13,15,"NEW ORLEANS PELICANS",-1,-12,-10,-2,0,-3
"1148",1622,1622,47,47,"2017-01-27","","SAN ANTONIO SPURS","W",119,103,48,93,0.516,13,30,0.433,10,14,0.714,14,53,29,8,6,14,20,NA,33,85,0.388,12,28,0.429,25,29,0.862,12,44,20,10,4,12,13,"NEW ORLEANS PELICANS",1,9,-15,9,2,2
"1149",1637,1637,62,62,"2017-03-03","","SAN ANTONIO SPURS","L",98,101,35,91,0.385,8,25,0.32,20,24,0.833,8,48,20,2,2,16,22,NA,40,95,0.421,6,27,0.222,15,25,0.6,11,53,20,6,4,11,22,"NEW ORLEANS PELICANS",2,-5,5,0,-2,5
"1150",1624,1624,49,49,"2017-01-31","@","TORONTO RAPTORS","L",106,108,40,94,0.426,12,30,0.4,14,19,0.737,13,47,17,11,7,11,16,NA,43,94,0.457,10,31,0.323,12,15,0.8,13,54,19,5,6,14,19,"NEW ORLEANS PELICANS",2,-7,2,-2,1,-3
"1151",1640,1640,65,65,"2017-03-08","","TORONTO RAPTORS","L",87,94,34,80,0.425,9,29,0.31,10,13,0.769,8,40,22,6,3,14,20,NA,36,76,0.474,8,21,0.381,14,23,0.609,8,42,21,6,6,11,18,"NEW ORLEANS PELICANS",1,-2,-4,1,-3,3
"1152",1628,1628,53,53,"2017-02-08","","UTAH JAZZ","L",94,127,35,77,0.455,5,24,0.208,19,25,0.76,7,37,17,6,6,13,17,NA,48,88,0.545,14,32,0.438,17,21,0.81,12,48,25,9,2,8,19,"NEW ORLEANS PELICANS",-9,-11,2,-8,4,5
"1153",1639,1639,64,64,"2017-03-06","@","UTAH JAZZ","L",83,88,30,84,0.357,10,33,0.303,13,18,0.722,13,47,16,11,3,20,15,NA,33,81,0.407,10,27,0.37,12,15,0.8,12,46,16,10,2,19,17,"NEW ORLEANS PELICANS",0,1,1,0,1,1
"1154",1649,1649,74,74,"2017-03-27","@","UTAH JAZZ","L",100,108,37,80,0.463,10,25,0.4,16,24,0.667,5,37,17,7,7,9,17,NA,41,85,0.482,15,27,0.556,11,18,0.611,11,49,27,6,7,10,22,"NEW ORLEANS PELICANS",-5,-12,5,-10,0,-1
"1155",1623,1623,48,48,"2017-01-29","","WASHINGTON WIZARDS","L",94,107,38,84,0.452,10,32,0.313,8,15,0.533,10,42,25,8,3,14,12,NA,45,89,0.506,10,21,0.476,7,10,0.7,10,45,28,9,3,10,17,"NEW ORLEANS PELICANS",0,-3,1,-3,0,4
"1156",1626,1626,51,51,"2017-02-04","@","WASHINGTON WIZARDS","L",91,105,37,84,0.44,5,17,0.294,12,22,0.545,9,42,18,4,6,15,16,NA,38,83,0.458,10,31,0.323,19,22,0.864,7,46,20,10,6,12,19,"NEW ORLEANS PELICANS",-5,-4,-7,-2,0,3
"1157",1674,1674,17,17,"2016-11-28","","OKLAHOMA CITY THUNDER","L",103,112,36,91,0.396,6,19,0.316,25,28,0.893,12,40,20,9,11,5,16,NA,46,92,0.5,8,22,0.364,12,18,0.667,17,53,25,4,7,14,22,"NEW YORK KNICKS",-2,-13,13,-5,4,-9
"1158",1714,1714,57,57,"2017-02-15","@","OKLAHOMA CITY THUNDER","L",105,116,41,86,0.477,11,21,0.524,12,14,0.857,6,39,19,8,12,15,21,NA,41,88,0.466,12,23,0.522,22,31,0.71,12,48,21,10,4,12,13,"NEW YORK KNICKS",-1,-9,-10,-2,8,3
"1159",1686,1686,29,29,"2016-12-22","","ORLANDO MAGIC","W",106,95,41,96,0.427,9,20,0.45,15,17,0.882,18,52,26,9,9,15,18,NA,39,90,0.433,5,27,0.185,12,16,0.75,10,41,21,7,7,16,14,"NEW YORK KNICKS",4,11,3,5,2,-1
"1160",1691,1691,34,34,"2017-01-02","","ORLANDO MAGIC","L",103,115,39,83,0.47,8,21,0.381,17,24,0.708,16,46,18,7,5,18,17,NA,45,91,0.495,15,31,0.484,10,14,0.714,13,39,35,10,4,12,20,"NEW YORK KNICKS",-7,7,7,-17,1,6
"1161",1718,1718,61,61,"2017-03-01","@","ORLANDO MAGIC","W",101,90,34,81,0.42,8,29,0.276,25,31,0.806,13,50,21,9,3,11,16,NA,34,83,0.41,5,25,0.2,17,22,0.773,9,43,11,3,3,12,25,"NEW YORK KNICKS",3,7,8,10,0,-1
